series_id,date,units_sold,price,revenue,cogs,gross_income,margin_pct
SS_B|Fashion accessories,2019-01-31,2,69.08,145.068,138.16,6.908,0.0476
SS_B|Fashion accessories,2019-02-02,7,25.56,187.866,178.92,8.946,0.0476
SS_B|Fashion accessories,2019-02-03,1,53.78,56.469,53.78,2.689,0.0476
SS_B|Fashion accessories,2019-02-04,2,72.04,151.284,144.08,7.204,0.0476
SS_B|Fashion accessories,2019-02-06,4,14.48,60.816,57.92,2.896,0.0476
SS_B|Fashion accessories,2019-02-07,5,63.71,334.4775,318.55,15.9275,0.0476
SS_B|Fashion accessories,2019-02-08,1,33.52,35.196,33.52,1.676,0.0476
SS_B|Fashion accessories,2019-02-09,3,57.27,180.4005,171.81,8.5905,0.0476
SS_B|Fashion accessories,2019-02-12,8,94.87,796.908,758.96,37.948,0.0476
SS_B|Fashion accessories,2019-02-13,5,29.56,155.19,147.8,7.39,0.0476
SS_B|Fashion accessories,2019-02-15,7,72.84,535.374,509.88,25.494,0.0476
SS_B|Fashion accessories,2019-02-16,14,47.19,693.693,660.66,33.033,0.0476
SS_B|Fashion accessories,2019-02-21,4,73.82,310.044,295.28,14.764,0.0476
SS_B|Fashion accessories,2019-02-22,25,36.4,955.374,909.88,45.494,0.0476
SS_B|Fashion accessories,2019-02-24,2,83.77,175.917,167.54,8.377,0.0476
SS_B|Fashion accessories,2019-02-25,5,94.13,494.1825,470.65,23.5325,0.0476
SS_B|Fashion accessories,2019-02-26,2,99.89,209.769,199.78,9.989,0.0476
SS_B|Fashion accessories,2019-02-27,13,27.3,372.70799999999997,354.96,17.748,0.0476
SS_B|Fashion accessories,2019-02-28,10,41.09,431.445,410.9,20.545,0.0476
SS_B|Fashion accessories,2019-03-01,7,81.31,597.6285,569.17,28.4585,0.0476
SS_B|Fashion accessories,2019-03-05,5,21.94,115.185,109.7,5.485,0.0476
SS_B|Fashion accessories,2019-03-06,2,49.92,104.832,99.84,4.992,0.0476
SS_B|Fashion accessories,2019-03-09,15,74.7,1176.567,1120.54,56.027,0.0476
SS_B|Fashion accessories,2019-03-13,6,37.1,233.73000000000002,222.6,11.13,0.0476
SS_B|Fashion accessories,2019-03-14,11,42.94,496.0095,472.39,23.619500000000002,0.0476
SS_B|Fashion accessories,2019-03-15,2,27.18,57.078,54.36,2.718,0.0476
SS_B|Fashion accessories,2019-03-19,8,25.42,213.528,203.36,10.168,0.0476
SS_B|Fashion accessories,2019-03-20,3,77.38,243.7365,232.13,11.6065,0.0476
SS_B|Fashion accessories,2019-03-22,4,17.87,75.054,71.48,3.574,0.0476
SS_B|Fashion accessories,2019-03-23,4,91.54,384.468,366.16,18.308,0.0476
SS_B|Fashion accessories,2019-03-24,6,58.75,370.125,352.5,17.625,0.0476
SS_B|Fashion accessories,2019-03-28,3,30.37,95.6655,91.11,4.5555,0.0476
SS_B|Food and beverages,2019-01-01,18,56.4,1066.023,1015.26,50.763,0.0476
SS_B|Food and beverages,2019-01-05,1,71.2,74.76,71.2,3.56,0.0476
SS_B|Food and beverages,2019-01-07,4,89.14,374.388,356.56,17.828,0.0476
SS_B|Food and beverages,2019-01-08,20,53.9,1132.0049999999999,1078.1,53.905,0.0476
SS_B|Food and beverages,2019-01-13,2,72.39,152.019,144.78,7.239,0.0476
SS_B|Food and beverages,2019-01-14,12,84.16,1060.3635,1009.87,50.4935,0.0476
SS_B|Food and beverages,2019-01-17,2,57.89,121.569,115.78,5.789,0.0476
SS_B|Food and beverages,2019-01-18,8,19.79,166.236,158.32,7.916,0.0476
SS_B|Food and beverages,2019-01-22,5,28.86,151.515,144.3,7.215,0.0476
SS_B|Food and beverages,2019-01-25,12,65.11,820.4385,781.37,39.0685,0.0476
SS_B|Food and beverages,2019-01-26,12,76.23,960.4454999999999,914.71,45.7355,0.0476
SS_B|Food and beverages,2019-01-29,6,84.05,529.515,504.3,25.215,0.0476
SS_B|Food and beverages,2019-02-02,9,46.55,439.8975,418.95,20.9475,0.0476
SS_B|Food and beverages,2019-02-03,5,47.16,247.59,235.8,11.79,0.0476
SS_B|Food and beverages,2019-02-04,5,32.23,169.18650000000002,161.13,8.0565,0.0476
SS_B|Food and beverages,2019-02-05,9,42.82,404.649,385.38,19.269,0.0476
SS_B|Food and beverages,2019-02-06,9,20.01,189.0945,180.09,9.0045,0.0476
SS_B|Food and beverages,2019-02-07,10,54.36,570.78,543.6,27.18,0.0476
SS_B|Food and beverages,2019-02-11,10,77.2,810.6,772.0,38.6,0.0476
SS_B|Food and beverages,2019-02-15,9,77.4,731.43,696.6,34.83,0.0476
SS_B|Food and beverages,2019-02-20,20,48.9,1026.837,977.9399999999999,48.897,0.0476
SS_B|Food and beverages,2019-02-23,3,98.79,311.1885,296.37,14.8185,0.0476
SS_B|Food and beverages,2019-02-24,8,26.43,222.012,211.44,10.572,0.0476
SS_B|Food and beverages,2019-02-25,4,62.85,263.97,251.4,12.57,0.0476
SS_B|Food and beverages,2019-02-26,6,26.6,167.58,159.6,7.98,0.0476
SS_B|Food and beverages,2019-03-01,1,53.72,56.406,53.72,2.686,0.0476
SS_B|Food and beverages,2019-03-03,10,73.05,767.025,730.5,36.525,0.0476
SS_B|Food and beverages,2019-03-05,6,33.3,209.79,199.8,9.99,0.0476
SS_B|Food and beverages,2019-03-06,7,62.08,456.288,434.56,21.728,0.0476
SS_B|Food and beverages,2019-03-08,5,17.63,92.5575,88.15,4.4075,0.0476
SS_B|Food and beverages,2019-03-10,10,29.96,314.538,299.56,14.978000000000002,0.0476
SS_B|Food and beverages,2019-03-14,8,53.21,446.964,425.68,21.284,0.0476
SS_B|Food and beverages,2019-03-20,6,50.39,317.457,302.34,15.116999999999999,0.0476
SS_B|Food and beverages,2019-03-27,6,30.74,193.6305,184.41,9.2205,0.0476
SS_B|Food and beverages,2019-03-30,2,93.4,196.14,186.8,9.34,0.0476
SS_B|Health and beauty,2019-01-02,10,34.21,359.205,342.1,17.105,0.0476
SS_B|Health and beauty,2019-01-03,8,62.0,520.8,496.0,24.8,0.0476
SS_B|Health and beauty,2019-01-06,9,80.47,760.4415,724.23,36.2115,0.0476
SS_B|Health and beauty,2019-01-12,3,47.17,148.5855,141.51,7.0755,0.0476
SS_B|Health and beauty,2019-01-14,1,17.75,18.6375,17.75,0.8875,0.0476
SS_B|Health and beauty,2019-01-15,10,66.47,697.935,664.7,33.235,0.0476
SS_B|Health and beauty,2019-01-22,6,55.81,351.603,334.86,16.743,0.0476
SS_B|Health and beauty,2019-01-25,5,60.13,315.6615,300.63,15.031500000000001,0.0476
SS_B|Health and beauty,2019-01-26,9,69.37,655.5465,624.33,31.2165,0.0476
SS_B|Health and beauty,2019-01-27,4,96.16,403.872,384.64,19.232,0.0476
SS_B|Health and beauty,2019-01-28,26,79.4,2167.5989999999997,2064.38,103.21900000000001,0.0476
SS_B|Health and beauty,2019-02-05,9,58.24,550.368,524.16,26.208,0.0476
SS_B|Health and beauty,2019-02-06,10,25.9,271.95,259.0,12.95,0.0476
SS_B|Health and beauty,2019-02-11,9,84.09,794.6505,756.81,37.8405,0.0476
SS_B|Health and beauty,2019-02-14,4,75.74,318.108,302.96,15.148,0.0476
SS_B|Health and beauty,2019-02-15,13,67.99,928.032,883.8399999999999,44.192,0.0476
SS_B|Health and beauty,2019-02-18,2,14.76,30.996,29.52,1.476,0.0476
SS_B|Health and beauty,2019-02-20,5,66.68,350.07,333.4,16.67,0.0476
SS_B|Health and beauty,2019-02-21,3,39.91,125.7165,119.73,5.9865,0.0476
SS_B|Health and beauty,2019-02-23,4,17.97,75.474,71.88,3.594,0.0476
SS_B|Health and beauty,2019-02-25,12,49.24,620.3820000000001,590.84,29.541999999999998,0.0476
SS_B|Health and beauty,2019-02-26,6,99.71,628.173,598.26,29.913,0.0476
SS_B|Health and beauty,2019-02-27,25,44.29,1162.5075,1107.15,55.3575,0.0476
SS_B|Health and beauty,2019-03-01,5,36.7,192.654,183.48000000000002,9.174,0.0476
SS_B|Health and beauty,2019-03-02,3,73.41,231.2415,220.23,11.0115,0.0476
SS_B|Health and beauty,2019-03-05,24,46.03,1159.8825,1104.65,55.2325,0.0476
SS_B|Health and beauty,2019-03-12,10,61.82,649.1625,618.25,30.9125,0.0476
SS_B|Health and beauty,2019-03-13,10,18.11,190.155,181.1,9.055,0.0476
SS_B|Health and beauty,2019-03-14,10,82.58,867.09,825.8,41.29,0.0476
SS_B|Health and beauty,2019-03-15,9,19.86,187.719,178.78,8.939,0.0476
SS_B|Health and beauty,2019-03-19,7,30.35,223.0725,212.45,10.6225,0.0476
SS_B|Health and beauty,2019-03-24,5,82.88,435.12,414.4,20.72,0.0476
SS_B|Health and beauty,2019-03-29,27,72.66,2059.932,1961.8400000000001,98.092,0.0476
SS_B|Health and beauty,2019-03-30,17,85.62,1528.317,1455.54,72.777,0.0476
SS_B|Home and lifestyle,2019-01-03,6,63.15,397.845,378.9,18.945,0.0476
SS_B|Home and lifestyle,2019-01-05,9,35.38,334.341,318.42,15.921,0.0476
SS_B|Home and lifestyle,2019-01-06,4,62.19,261.198,248.76,12.438,0.0476
SS_B|Home and lifestyle,2019-01-08,2,49.1,103.11,98.2,4.91,0.0476
SS_B|Home and lifestyle,2019-01-09,3,21.9,68.985,65.7,3.285,0.0476
SS_B|Home and lifestyle,2019-01-12,7,51.07,375.3645,357.49,17.8745,0.0476
SS_B|Home and lifestyle,2019-01-15,10,97.37,1022.385,973.7,48.685,0.0476
SS_B|Home and lifestyle,2019-01-17,8,93.61,786.2925,748.85,37.442499999999995,0.0476
SS_B|Home and lifestyle,2019-01-20,5,43.86,230.286,219.32,10.966000000000001,0.0476
SS_B|Home and lifestyle,2019-01-24,5,73.28,384.72,366.4,18.32,0.0476
SS_B|Home and lifestyle,2019-01-26,4,25.55,107.31,102.2,5.11,0.0476
SS_B|Home and lifestyle,2019-01-27,10,49.01,514.605,490.1,24.505,0.0476
SS_B|Home and lifestyle,2019-02-02,8,93.87,788.508,750.96,37.548,0.0476
SS_B|Home and lifestyle,2019-02-04,9,77.68,734.076,699.12,34.956,0.0476
SS_B|Home and lifestyle,2019-02-07,9,22.02,208.089,198.18,9.909,0.0476
SS_B|Home and lifestyle,2019-02-08,14,29.36,431.655,411.1,20.555,0.0476
SS_B|Home and lifestyle,2019-02-09,10,57.93,608.307,579.3399999999999,28.967,0.0476
SS_B|Home and lifestyle,2019-02-10,7,36.91,271.2885,258.37,12.9185,0.0476
SS_B|Home and lifestyle,2019-02-11,3,77.04,242.676,231.12,11.556,0.0476
SS_B|Home and lifestyle,2019-02-12,10,60.38,633.99,603.8,30.19,0.0476
SS_B|Home and lifestyle,2019-02-15,5,17.77,93.2925,88.85,4.4425,0.0476
SS_B|Home and lifestyle,2019-02-22,3,68.97,217.2555,206.91,10.3455,0.0476
SS_B|Home and lifestyle,2019-02-25,5,82.04,430.71,410.2,20.51,0.0476
SS_B|Home and lifestyle,2019-03-02,28,71.87,2112.9255,2012.31,100.6155,0.0476
SS_B|Home and lifestyle,2019-03-03,16,62.3,1046.724,996.88,49.844,0.0476
SS_B|Home and lifestyle,2019-03-05,14,89.99,1322.874,1259.8799999999999,62.994,0.0476
SS_B|Home and lifestyle,2019-03-06,8,71.86,603.624,574.88,28.744,0.0476
SS_B|Home and lifestyle,2019-03-07,7,40.53,297.906,283.72,14.186,0.0476
SS_B|Home and lifestyle,2019-03-09,7,52.18,383.523,365.26,18.263,0.0476
SS_B|Home and lifestyle,2019-03-11,2,40.3,84.63,80.6,4.03,0.0476
SS_B|Home and lifestyle,2019-03-12,7,40.73,299.3655,285.11,14.2555,0.0476
SS_B|Home and lifestyle,2019-03-15,11,17.16,198.1455,188.71,9.4355,0.0476
SS_B|Home and lifestyle,2019-03-17,9,11.28,106.596,101.52,5.076,0.0476
SS_B|Home and lifestyle,2019-03-18,6,71.91,453.033,431.46000000000004,21.573,0.0476
SS_B|Home and lifestyle,2019-03-19,4,38.81,163.002,155.24,7.762,0.0476
SS_B|Home and lifestyle,2019-03-20,5,92.36,484.89,461.8,23.09,0.0476
SS_B|Home and lifestyle,2019-03-24,6,99.92,629.496,599.52,29.976,0.0476
SS_B|Home and lifestyle,2019-03-26,9,12.29,116.1405,110.61,5.5305,0.0476
SS_B|Sports and travel,2019-01-02,6,44.63,281.169,267.78,13.389,0.0476
SS_B|Sports and travel,2019-01-03,1,93.38,98.049,93.38,4.669,0.0476
SS_B|Sports and travel,2019-01-04,3,46.42,146.223,139.26,6.963,0.0476
SS_B|Sports and travel,2019-01-08,5,55.03,288.918,275.15999999999997,13.758,0.0476
SS_B|Sports and travel,2019-01-09,8,11.85,99.54,94.8,4.74,0.0476
SS_B|Sports and travel,2019-01-10,8,83.78,703.752,670.24,33.512,0.0476
SS_B|Sports and travel,2019-01-12,6,23.01,144.963,138.06,6.903,0.0476
SS_B|Sports and travel,2019-01-13,6,72.6,457.38,435.6,21.78,0.0476
SS_B|Sports and travel,2019-01-14,1,34.81,36.5505,34.81,1.7405,0.0476
SS_B|Sports and travel,2019-01-15,6,93.72,590.436,562.32,28.116,0.0476
SS_B|Sports and travel,2019-01-16,7,90.74,666.939,635.18,31.759,0.0476
SS_B|Sports and travel,2019-01-17,2,40.62,85.302,81.24,4.062,0.0476
SS_B|Sports and travel,2019-01-19,3,63.06,198.639,189.18,9.459,0.0476
SS_B|Sports and travel,2019-01-21,1,98.13,103.0365,98.13,4.9065,0.0476
SS_B|Sports and travel,2019-01-24,16,56.53,949.704,904.48,45.224,0.0476
SS_B|Sports and travel,2019-01-25,2,21.87,45.927,43.74,2.187,0.0476
SS_B|Sports and travel,2019-01-26,5,51.54,270.585,257.7,12.885,0.0476
SS_B|Sports and travel,2019-01-28,9,78.07,737.7615,702.63,35.1315,0.0476
SS_B|Sports and travel,2019-01-29,10,26.67,280.035,266.7,13.335,0.0476
SS_B|Sports and travel,2019-01-31,7,79.34,583.1700000000001,555.4,27.77,0.0476
SS_B|Sports and travel,2019-02-03,13,53.73,733.4355,698.51,34.9255,0.0476
SS_B|Sports and travel,2019-02-05,2,16.49,34.629,32.98,1.649,0.0476
SS_B|Sports and travel,2019-02-08,15,81.82,1288.6019999999999,1227.24,61.361999999999995,0.0476
SS_B|Sports and travel,2019-02-10,4,34.84,146.328,139.36,6.968,0.0476
SS_B|Sports and travel,2019-02-13,10,16.29,171.003,162.86,8.143,0.0476
SS_B|Sports and travel,2019-02-14,7,60.08,441.588,420.56,21.028,0.0476
SS_B|Sports and travel,2019-02-15,1,88.31,92.7255,88.31,4.4155,0.0476
SS_B|Sports and travel,2019-02-16,10,51.91,545.055,519.1,25.955,0.0476
SS_B|Sports and travel,2019-02-19,7,64.08,470.988,448.56,22.428,0.0476
SS_B|Sports and travel,2019-02-20,10,31.99,335.895,319.9,15.995,0.0476
SS_B|Sports and travel,2019-02-24,6,57.95,365.085,347.7,17.385,0.0476
SS_B|Sports and travel,2019-02-25,1,88.45,92.8725,88.45,4.4225,0.0476
SS_B|Sports and travel,2019-02-26,5,87.32,458.4405,436.61,21.8305,0.0476
SS_B|Sports and travel,2019-02-27,5,67.27,353.1675,336.35,16.8175,0.0476
SS_B|Sports and travel,2019-03-02,2,25.31,53.151,50.62,2.531,0.0476
SS_B|Sports and travel,2019-03-05,10,69.74,732.27,697.4,34.87,0.0476
SS_B|Sports and travel,2019-03-06,14,48.07,706.6814999999999,673.03,33.6515,0.0476
SS_B|Sports and travel,2019-03-09,9,99.96,944.622,899.64,44.982,0.0476
SS_B|Sports and travel,2019-03-11,7,29.61,217.6335,207.27,10.3635,0.0476
SS_B|Sports and travel,2019-03-12,4,97.74,410.508,390.96,19.548,0.0476
SS_B|Sports and travel,2019-03-15,11,92.24,1065.372,1014.64,50.732,0.0476
SS_B|Sports and travel,2019-03-16,11,38.06,439.6035,418.66999999999996,20.9335,0.0476
SS_B|Sports and travel,2019-03-17,6,54.51,343.413,327.06,16.353,0.0476
SS_B|Sports and travel,2019-03-20,8,75.92,637.728,607.36,30.368,0.0476
SS_B|Sports and travel,2019-03-21,4,49.49,207.858,197.96,9.898,0.0476
SS_B|Sports and travel,2019-03-22,14,66.4,976.038,929.5600000000001,46.478,0.0476
SS_B|Sports and travel,2019-03-24,5,24.77,130.0425,123.85,6.1925,0.0476
SS_B|Sports and travel,2019-03-25,2,93.31,195.951,186.62,9.331,0.0476
SS_B|Sports and travel,2019-03-26,1,39.12,41.076,39.12,1.956,0.0476
SS_B|Sports and travel,2019-03-27,6,93.39,588.357,560.34,28.017,0.0476
SS_C|Electronic accessories,2019-01-01,2,63.22,132.762,126.44,6.322,0.0476
SS_C|Electronic accessories,2019-01-04,9,66.65,629.8425,599.85,29.9925,0.0476
SS_C|Electronic accessories,2019-01-09,7,96.37,708.3195,674.59,33.7295,0.0476
SS_C|Electronic accessories,2019-01-10,5,74.79,392.6475,373.95,18.6975,0.0476
SS_C|Electronic accessories,2019-01-13,10,41.65,437.325,416.5,20.825,0.0476
SS_C|Electronic accessories,2019-01-14,16,52.09,875.1015,833.4300000000001,41.6715,0.0476
SS_C|Electronic accessories,2019-01-15,10,55.87,586.635,558.7,27.935,0.0476
SS_C|Electronic accessories,2019-01-19,4,56.13,235.746,224.52,11.226,0.0476
SS_C|Electronic accessories,2019-01-23,4,83.81,351.9915,335.23,16.761499999999998,0.0476
SS_C|Electronic accessories,2019-01-27,10,46.57,488.985,465.7,23.285,0.0476
SS_C|Electronic accessories,2019-01-28,6,18.77,118.251,112.62,5.631,0.0476
SS_C|Electronic accessories,2019-01-29,10,58.76,616.98,587.6,29.38,0.0476
SS_C|Electronic accessories,2019-01-31,4,37.06,155.652,148.24,7.412,0.0476
SS_C|Electronic accessories,2019-02-01,9,23.07,218.0115,207.63,10.3815,0.0476
SS_C|Electronic accessories,2019-02-02,6,35.49,223.587,212.94,10.647,0.0476
SS_C|Electronic accessories,2019-02-07,12,49.22,620.172,590.64,29.532000000000004,0.0476
SS_C|Electronic accessories,2019-02-09,6,12.45,78.435,74.7,3.735,0.0476
SS_C|Electronic accessories,2019-02-10,10,78.13,820.365,781.3,39.065,0.0476
SS_C|Electronic accessories,2019-02-15,11,38.8,448.18199999999996,426.84000000000003,21.342,0.0476
SS_C|Electronic accessories,2019-02-16,5,12.05,63.2625,60.25,3.0125,0.0476
SS_C|Electronic accessories,2019-02-17,5,11.81,62.0025,59.05,2.9525,0.0476
SS_C|Electronic accessories,2019-02-18,1,60.95,63.9975,60.95,3.0475,0.0476
SS_C|Electronic accessories,2019-02-19,17,74.93,1337.4795,1273.79,63.6895,0.0476
SS_C|Electronic accessories,2019-02-24,10,24.74,259.77,247.4,12.37,0.0476
SS_C|Electronic accessories,2019-02-25,5,86.04,451.71,430.2,21.51,0.0476
SS_C|Electronic accessories,2019-02-27,1,99.69,104.6745,99.69,4.9845,0.0476
SS_C|Electronic accessories,2019-02-28,8,85.98,722.232,687.84,34.392,0.0476
SS_C|Electronic accessories,2019-03-03,31,47.99,1562.085,1487.7,74.385,0.0476
SS_C|Electronic accessories,2019-03-04,1,30.24,31.752,30.24,1.512,0.0476
SS_C|Electronic accessories,2019-03-07,10,46.95,493.017,469.53999999999996,23.477,0.0476
SS_C|Electronic accessories,2019-03-08,5,15.28,80.22,76.4,3.82,0.0476
SS_C|Electronic accessories,2019-03-09,6,75.91,478.233,455.46,22.773,0.0476
SS_C|Electronic accessories,2019-03-12,6,30.61,192.843,183.66,9.183,0.0476
SS_C|Electronic accessories,2019-03-14,21,52.21,1151.199,1096.38,54.819,0.0476
SS_C|Electronic accessories,2019-03-19,11,73.44,848.211,807.8199999999999,40.391000000000005,0.0476
SS_C|Electronic accessories,2019-03-24,10,64.95,681.975,649.5,32.475,0.0476
SS_C|Electronic accessories,2019-03-25,7,85.39,627.6165,597.73,29.8865,0.0476
SS_C|Electronic accessories,2019-03-26,2,84.25,176.925,168.5,8.425,0.0476
SS_C|Electronic accessories,2019-03-28,3,47.65,150.0975,142.95,7.1475,0.0476
SS_C|Electronic accessories,2019-03-29,14,67.05,985.6980000000001,938.76,46.938,0.0476
SS_C|Electronic accessories,2019-03-30,3,96.82,304.983,290.46,14.523,0.0476
SS_C|Fashion accessories,2019-01-02,2,99.82,209.622,199.64,9.982,0.0476
SS_C|Fashion accessories,2019-01-05,10,42.44,445.578,424.36,21.218000000000004,0.0476
SS_C|Fashion accessories,2019-01-06,4,81.68,343.056,326.72,16.336,0.0476
SS_C|Fashion accessories,2019-01-08,17,38.92,694.659,661.5799999999999,33.079,0.0476
SS_C|Fashion accessories,2019-01-09,15,49.15,774.144,737.28,36.864000000000004,0.0476
SS_C|Fashion accessories,2019-01-13,1,74.29,78.0045,74.29,3.7145,0.0476
SS_C|Fashion accessories,2019-01-18,7,60.74,446.439,425.18,21.259,0.0476
SS_C|Fashion accessories,2019-01-20,8,15.62,131.208,124.96,6.248,0.0476
SS_C|Fashion accessories,2019-01-23,7,45.44,333.984,318.08,15.904,0.0476
SS_C|Fashion accessories,2019-01-25,4,67.51,283.54200000000003,270.04,13.501999999999999,0.0476
SS_C|Fashion accessories,2019-01-26,6,41.54,261.702,249.24,12.462,0.0476
SS_C|Fashion accessories,2019-01-27,9,54.07,510.9615,486.63,24.3315,0.0476
SS_C|Fashion accessories,2019-01-28,5,23.82,125.055,119.1,5.955,0.0476
SS_C|Fashion accessories,2019-01-29,6,42.08,265.104,252.48,12.624,0.0476
SS_C|Fashion accessories,2019-01-31,18,78.41,1481.97,1411.4,70.57,0.0476
SS_C|Fashion accessories,2019-02-02,6,91.4,575.799,548.38,27.419,0.0476
SS_C|Fashion accessories,2019-02-05,2,69.33,145.593,138.66,6.933,0.0476
SS_C|Fashion accessories,2019-02-06,4,96.98,407.316,387.92,19.396,0.0476
SS_C|Fashion accessories,2019-02-07,16,57.27,962.115,916.3,45.815,0.0476
SS_C|Fashion accessories,2019-02-08,10,97.21,1020.705,972.1,48.605,0.0476
SS_C|Fashion accessories,2019-02-09,7,64.26,472.311,449.82,22.491,0.0476
SS_C|Fashion accessories,2019-02-10,7,73.38,539.343,513.66,25.683,0.0476
SS_C|Fashion accessories,2019-02-11,10,62.12,652.26,621.2,31.06,0.0476
SS_C|Fashion accessories,2019-02-12,1,52.35,54.9675,52.35,2.6175,0.0476
SS_C|Fashion accessories,2019-02-13,9,38.17,360.7065,343.53,17.1765,0.0476
SS_C|Fashion accessories,2019-02-15,13,94.96,1296.162,1234.44,61.721999999999994,0.0476
SS_C|Fashion accessories,2019-02-16,7,97.79,718.7565,684.53,34.2265,0.0476
SS_C|Fashion accessories,2019-02-18,3,90.22,284.193,270.66,13.533,0.0476
SS_C|Fashion accessories,2019-02-21,1,12.54,13.167,12.54,0.627,0.0476
SS_C|Fashion accessories,2019-02-28,2,93.2,195.72,186.4,9.32,0.0476
SS_C|Fashion accessories,2019-03-01,9,78.55,742.2975,706.95,35.3475,0.0476
SS_C|Fashion accessories,2019-03-02,8,67.94,570.6855,543.51,27.1755,0.0476
SS_C|Fashion accessories,2019-03-05,5,44.22,232.155,221.1,11.055,0.0476
SS_C|Fashion accessories,2019-03-07,4,16.45,69.09,65.8,3.29,0.0476
SS_C|Fashion accessories,2019-03-08,10,37.55,394.275,375.5,18.775,0.0476
SS_C|Fashion accessories,2019-03-09,1,16.28,17.094,16.28,0.814,0.0476
SS_C|Fashion accessories,2019-03-10,3,45.74,144.081,137.22,6.861,0.0476
SS_C|Fashion accessories,2019-03-13,9,17.11,161.721,154.01999999999998,7.7010000000000005,0.0476
SS_C|Fashion accessories,2019-03-14,10,59.61,625.905,596.1,29.805,0.0476
SS_C|Fashion accessories,2019-03-16,4,97.26,408.492,389.04,19.452,0.0476
SS_C|Fashion accessories,2019-03-17,10,35.19,369.495,351.9,17.595,0.0476
SS_C|Fashion accessories,2019-03-18,2,71.72,150.6225,143.45,7.1725,0.0476
SS_C|Fashion accessories,2019-03-19,10,82.63,867.615,826.3,41.315,0.0476
SS_C|Fashion accessories,2019-03-20,10,70.99,745.395,709.9,35.495,0.0476
SS_C|Fashion accessories,2019-03-23,7,67.39,495.3165,471.73,23.5865,0.0476
SS_C|Fashion accessories,2019-03-25,5,76.52,401.73,382.6,19.13,0.0476
SS_C|Fashion accessories,2019-03-26,1,48.71,51.1455,48.71,2.4355,0.0476
SS_C|Fashion accessories,2019-03-27,9,99.82,943.299,898.38,44.919,0.0476
SS_C|Fashion accessories,2019-03-30,8,10.18,85.512,81.44,4.072,0.0476
SS_C|Food and beverages,2019-01-06,10,89.48,939.54,894.8,44.74,0.0476
SS_C|Food and beverages,2019-01-07,3,27.22,85.743,81.66,4.083,0.0476
SS_C|Food and beverages,2019-01-08,20,63.86,1341.0285,1277.17,63.8585,0.0476
SS_C|Food and beverages,2019-01-10,9,50.49,477.1305,454.41,22.7205,0.0476
SS_C|Food and beverages,2019-01-11,7,36.77,270.2595,257.39,12.8695,0.0476
SS_C|Food and beverages,2019-01-13,4,21.04,88.368,84.16,4.208,0.0476
SS_C|Food and beverages,2019-01-14,5,42.38,222.50549999999998,211.91,10.595500000000001,0.0476
SS_C|Food and beverages,2019-01-15,5,17.44,91.56,87.2,4.36,0.0476
SS_C|Food and beverages,2019-01-16,18,72.93,1378.377,1312.74,65.637,0.0476
SS_C|Food and beverages,2019-01-17,2,65.65,137.865,131.3,6.565,0.0476
SS_C|Food and beverages,2019-01-19,12,48.65,612.99,583.8,29.189999999999998,0.0476
SS_C|Food and beverages,2019-01-21,1,68.98,72.429,68.98,3.449,0.0476
SS_C|Food and beverages,2019-01-23,16,28.86,484.848,461.76,23.088,0.0476
SS_C|Food and beverages,2019-01-27,6,90.24,568.512,541.44,27.072,0.0476
SS_C|Food and beverages,2019-01-30,15,98.02,1543.8675,1470.35,73.5175,0.0476
SS_C|Food and beverages,2019-02-01,6,87.48,551.124,524.88,26.244,0.0476
SS_C|Food and beverages,2019-02-02,9,62.91,594.489,566.18,28.309,0.0476
SS_C|Food and beverages,2019-02-03,12,70.2,884.52,842.4,42.12,0.0476
SS_C|Food and beverages,2019-02-05,6,47.27,297.801,283.62,14.181,0.0476
SS_C|Food and beverages,2019-02-06,5,90.02,472.605,450.1,22.505,0.0476
SS_C|Food and beverages,2019-02-07,6,16.48,103.824,98.88,4.944,0.0476
SS_C|Food and beverages,2019-02-09,4,21.2,89.061,84.82,4.241,0.0476
SS_C|Food and beverages,2019-02-11,10,89.2,936.6,892.0,44.6,0.0476
SS_C|Food and beverages,2019-02-12,10,87.1,914.55,871.0,43.55,0.0476
SS_C|Food and beverages,2019-02-13,2,14.87,31.227,29.74,1.487,0.0476
SS_C|Food and beverages,2019-02-14,12,39.61,499.10699999999997,475.34000000000003,23.767,0.0476
SS_C|Food and beverages,2019-02-17,5,71.39,374.7975,356.95,17.8475,0.0476
SS_C|Food and beverages,2019-02-19,4,41.24,173.208,164.96,8.248,0.0476
SS_C|Food and beverages,2019-02-22,1,30.41,31.9305,30.41,1.5205,0.0476
SS_C|Food and beverages,2019-02-23,5,71.47,375.1965,357.33,17.8665,0.0476
SS_C|Food and beverages,2019-02-25,1,48.61,51.0405,48.61,2.4305,0.0476
SS_C|Food and beverages,2019-02-26,9,22.93,216.6885,206.37,10.3185,0.0476
SS_C|Food and beverages,2019-02-27,8,94.47,793.548,755.76,37.788,0.0476
SS_C|Food and beverages,2019-03-01,4,74.89,314.538,299.56,14.978,0.0476
SS_C|Food and beverages,2019-03-04,8,98.7,829.08,789.6,39.48,0.0476
SS_C|Food and beverages,2019-03-05,10,78.31,822.255,783.1,39.155,0.0476
SS_C|Food and beverages,2019-03-07,2,99.79,209.559,199.58,9.979,0.0476
SS_C|Food and beverages,2019-03-08,6,25.78,162.435,154.7,7.734999999999999,0.0476
SS_C|Food and beverages,2019-03-09,9,98.97,935.2665,890.73,44.5365,0.0476
