series_id,date,units_sold,price,marketing_spend,promotion_flag
SS_B|Home and lifestyle,2019-02-22,3,68.97,0.0,0
SS_B|Home and lifestyle,2019-02-25,5,82.04,0.0,0
SS_B|Home and lifestyle,2019-03-02,28,71.87,0.0,0
SS_B|Home and lifestyle,2019-03-03,16,62.3,0.0,0
SS_B|Home and lifestyle,2019-03-05,14,89.99,0.0,0
SS_B|Home and lifestyle,2019-03-06,8,71.86,0.0,0
SS_B|Home and lifestyle,2019-03-07,7,40.53,0.0,0
SS_B|Home and lifestyle,2019-03-09,7,52.18,0.0,0
SS_B|Home and lifestyle,2019-03-11,2,40.3,0.0,0
SS_B|Home and lifestyle,2019-03-12,7,40.73,0.0,0
SS_B|Home and lifestyle,2019-03-15,11,17.16,0.0,0
SS_B|Home and lifestyle,2019-03-17,9,11.28,0.0,0
SS_B|Home and lifestyle,2019-03-18,6,71.91,0.0,0
SS_B|Home and lifestyle,2019-03-19,4,38.81,0.0,0
SS_B|Home and lifestyle,2019-03-20,5,92.36,0.0,0
SS_B|Home and lifestyle,2019-03-24,6,99.92,0.0,0
SS_B|Home and lifestyle,2019-03-26,9,12.29,0.0,0
SS_B|Sports and travel,2019-01-02,6,44.63,0.0,0
SS_B|Sports and travel,2019-01-03,1,93.38,0.0,0
SS_B|Sports and travel,2019-01-04,3,46.42,0.0,0
SS_B|Sports and travel,2019-01-08,5,55.03,0.0,0
SS_B|Sports and travel,2019-01-09,8,11.85,0.0,0
SS_B|Sports and travel,2019-01-10,8,83.78,0.0,0
SS_B|Sports and travel,2019-01-12,6,23.01,0.0,0
SS_B|Sports and travel,2019-01-13,6,72.6,0.0,0
SS_B|Sports and travel,2019-01-14,1,34.81,0.0,0
SS_B|Sports and travel,2019-01-15,6,93.72,0.0,0
SS_B|Sports and travel,2019-01-16,7,90.74,0.0,0
SS_B|Sports and travel,2019-01-17,2,40.62,0.0,0
SS_B|Sports and travel,2019-01-19,3,63.06,0.0,0
SS_B|Sports and travel,2019-01-21,1,98.13,0.0,0
SS_B|Sports and travel,2019-01-24,16,56.53,0.0,0
SS_B|Sports and travel,2019-01-25,2,21.87,0.0,0
SS_B|Sports and travel,2019-01-26,5,51.54,0.0,0
SS_B|Sports and travel,2019-01-28,9,78.07,0.0,0
SS_B|Sports and travel,2019-01-29,10,26.67,0.0,0
SS_B|Sports and travel,2019-01-31,7,79.34,0.0,0
SS_B|Sports and travel,2019-02-03,13,53.73,0.0,0
SS_B|Sports and travel,2019-02-05,2,16.49,0.0,0
SS_B|Sports and travel,2019-02-08,15,81.82,0.0,0
SS_B|Sports and travel,2019-02-10,4,34.84,0.0,0
SS_B|Sports and travel,2019-02-13,10,16.29,0.0,0
SS_B|Sports and travel,2019-02-14,7,60.08,0.0,0
SS_B|Sports and travel,2019-02-15,1,88.31,0.0,0
SS_B|Sports and travel,2019-02-16,10,51.91,0.0,0
SS_B|Sports and travel,2019-02-19,7,64.08,0.0,0
SS_B|Sports and travel,2019-02-20,10,31.99,0.0,0
SS_B|Sports and travel,2019-02-24,6,57.95,0.0,0
SS_B|Sports and travel,2019-02-25,1,88.45,0.0,0
SS_B|Sports and travel,2019-02-26,5,87.32,0.0,0
SS_B|Sports and travel,2019-02-27,5,67.27,0.0,0
SS_B|Sports and travel,2019-03-02,2,25.31,0.0,0
SS_B|Sports and travel,2019-03-05,10,69.74,0.0,0
SS_B|Sports and travel,2019-03-06,14,48.07,0.0,0
SS_B|Sports and travel,2019-03-09,9,99.96,0.0,0
SS_B|Sports and travel,2019-03-11,7,29.61,0.0,0
SS_B|Sports and travel,2019-03-12,4,97.74,0.0,0
SS_B|Sports and travel,2019-03-15,11,92.24,0.0,0
SS_B|Sports and travel,2019-03-16,11,38.06,0.0,0
SS_B|Sports and travel,2019-03-17,6,54.51,0.0,0
SS_B|Sports and travel,2019-03-20,8,75.92,0.0,0
SS_B|Sports and travel,2019-03-21,4,49.49,0.0,0
SS_B|Sports and travel,2019-03-22,14,66.4,0.0,0
SS_B|Sports and travel,2019-03-24,5,24.77,0.0,0
SS_B|Sports and travel,2019-03-25,2,93.31,0.0,0
SS_B|Sports and travel,2019-03-26,1,39.12,0.0,0
SS_B|Sports and travel,2019-03-27,6,93.39,0.0,0
SS_C|Electronic accessories,2019-01-01,2,63.22,0.0,0
SS_C|Electronic accessories,2019-01-04,9,66.65,0.0,0
SS_C|Electronic accessories,2019-01-09,7,96.37,0.0,0
SS_C|Electronic accessories,2019-01-10,5,74.79,0.0,0
SS_C|Electronic accessories,2019-01-13,10,41.65,0.0,0
SS_C|Electronic accessories,2019-01-14,16,52.09,0.0,0
SS_C|Electronic accessories,2019-01-15,10,55.87,0.0,0
SS_C|Electronic accessories,2019-01-19,4,56.13,0.0,0
SS_C|Electronic accessories,2019-01-23,4,83.81,0.0,0
SS_C|Electronic accessories,2019-01-27,10,46.57,0.0,0
SS_C|Electronic accessories,2019-01-28,6,18.77,0.0,0
SS_C|Electronic accessories,2019-01-29,10,58.76,0.0,0
SS_C|Electronic accessories,2019-01-31,4,37.06,0.0,0
SS_C|Electronic accessories,2019-02-01,9,23.07,0.0,0
SS_C|Electronic accessories,2019-02-02,6,35.49,0.0,0
SS_C|Electronic accessories,2019-02-07,12,49.22,0.0,0
SS_C|Electronic accessories,2019-02-09,6,12.45,0.0,0
SS_C|Electronic accessories,2019-02-10,10,78.13,0.0,0
SS_C|Electronic accessories,2019-02-15,11,38.8,0.0,0
SS_C|Electronic accessories,2019-02-16,5,12.05,0.0,0
SS_C|Electronic accessories,2019-02-17,5,11.81,0.0,0
SS_C|Electronic accessories,2019-02-18,1,60.95,0.0,0
SS_C|Electronic accessories,2019-02-19,17,74.93,0.0,0
SS_C|Electronic accessories,2019-02-24,10,24.74,0.0,0
SS_C|Electronic accessories,2019-02-25,5,86.04,0.0,0
SS_C|Electronic accessories,2019-02-27,1,99.69,0.0,0
SS_C|Electronic accessories,2019-02-28,8,85.98,0.0,0
SS_C|Electronic accessories,2019-03-03,31,47.99,0.0,0
SS_C|Electronic accessories,2019-03-04,1,30.24,0.0,0
SS_C|Electronic accessories,2019-03-07,10,46.95,0.0,0
SS_C|Electronic accessories,2019-03-08,5,15.28,0.0,0
SS_C|Electronic accessories,2019-03-09,6,75.91,0.0,0
SS_C|Electronic accessories,2019-03-12,6,30.61,0.0,0
SS_C|Electronic accessories,2019-03-14,21,52.21,0.0,0
SS_C|Electronic accessories,2019-03-19,11,73.44,0.0,0
SS_C|Electronic accessories,2019-03-24,10,64.95,0.0,0
SS_C|Electronic accessories,2019-03-25,7,85.39,0.0,0
SS_C|Electronic accessories,2019-03-26,2,84.25,0.0,0
SS_C|Electronic accessories,2019-03-28,3,47.65,0.0,0
SS_C|Electronic accessories,2019-03-29,14,67.05,0.0,0
SS_C|Electronic accessories,2019-03-30,3,96.82,0.0,0
SS_C|Fashion accessories,2019-01-02,2,99.82,0.0,0
SS_C|Fashion accessories,2019-01-05,10,42.44,0.0,0
SS_C|Fashion accessories,2019-01-06,4,81.68,0.0,0
SS_C|Fashion accessories,2019-01-08,17,38.92,0.0,0
SS_C|Fashion accessories,2019-01-09,15,49.15,0.0,0
SS_C|Fashion accessories,2019-01-13,1,74.29,0.0,0
SS_C|Fashion accessories,2019-01-18,7,60.74,0.0,0
SS_C|Fashion accessories,2019-01-20,8,15.62,0.0,0
SS_C|Fashion accessories,2019-01-23,7,45.44,0.0,0
SS_C|Fashion accessories,2019-01-25,4,67.51,0.0,0
SS_C|Fashion accessories,2019-01-26,6,41.54,0.0,0
SS_C|Fashion accessories,2019-01-27,9,54.07,0.0,0
SS_C|Fashion accessories,2019-01-28,5,23.82,0.0,0
SS_C|Fashion accessories,2019-01-29,6,42.08,0.0,0
SS_C|Fashion accessories,2019-01-31,18,78.41,0.0,0
SS_C|Fashion accessories,2019-02-02,6,91.4,0.0,0
SS_C|Fashion accessories,2019-02-05,2,69.33,0.0,0
SS_C|Fashion accessories,2019-02-06,4,96.98,0.0,0
SS_C|Fashion accessories,2019-02-07,16,57.27,0.0,0
SS_C|Fashion accessories,2019-02-08,10,97.21,0.0,0
SS_C|Fashion accessories,2019-02-09,7,64.26,0.0,0
SS_C|Fashion accessories,2019-02-10,7,73.38,0.0,0
SS_C|Fashion accessories,2019-02-11,10,62.12,0.0,0
SS_C|Fashion accessories,2019-02-12,1,52.35,0.0,0
SS_C|Fashion accessories,2019-02-13,9,38.17,0.0,0
SS_C|Fashion accessories,2019-02-15,13,94.96,0.0,0
SS_C|Fashion accessories,2019-02-16,7,97.79,0.0,0
SS_C|Fashion accessories,2019-02-18,3,90.22,0.0,0
SS_C|Fashion accessories,2019-02-21,1,12.54,0.0,0
SS_C|Fashion accessories,2019-02-28,2,93.2,0.0,0
SS_C|Fashion accessories,2019-03-01,9,78.55,0.0,0
SS_C|Fashion accessories,2019-03-02,8,67.94,0.0,0
SS_C|Fashion accessories,2019-03-05,5,44.22,0.0,0
SS_C|Fashion accessories,2019-03-07,4,16.45,0.0,0
SS_C|Fashion accessories,2019-03-08,10,37.55,0.0,0
SS_C|Fashion accessories,2019-03-09,1,16.28,0.0,0
SS_C|Fashion accessories,2019-03-10,3,45.74,0.0,0
SS_C|Fashion accessories,2019-03-13,9,17.11,0.0,0
SS_C|Fashion accessories,2019-03-14,10,59.61,0.0,0
SS_C|Fashion accessories,2019-03-16,4,97.26,0.0,0
SS_C|Fashion accessories,2019-03-17,10,35.19,0.0,0
SS_C|Fashion accessories,2019-03-18,2,71.72,0.0,0
SS_C|Fashion accessories,2019-03-19,10,82.63,0.0,0
SS_C|Fashion accessories,2019-03-20,10,70.99,0.0,0
SS_C|Fashion accessories,2019-03-23,7,67.39,0.0,0
SS_C|Fashion accessories,2019-03-25,5,76.52,0.0,0
SS_C|Fashion accessories,2019-03-26,1,48.71,0.0,0
SS_C|Fashion accessories,2019-03-27,9,99.82,0.0,0
SS_C|Fashion accessories,2019-03-30,8,10.18,0.0,0
SS_C|Food and beverages,2019-01-06,10,89.48,0.0,0
SS_C|Food and beverages,2019-01-07,3,27.22,0.0,0
SS_C|Food and beverages,2019-01-08,20,63.86,0.0,0
SS_C|Food and beverages,2019-01-10,9,50.49,0.0,0
SS_C|Food and beverages,2019-01-11,7,36.77,0.0,0
SS_C|Food and beverages,2019-01-13,4,21.04,0.0,0
SS_C|Food and beverages,2019-01-14,5,42.38,0.0,0
SS_C|Food and beverages,2019-01-15,5,17.44,0.0,0
SS_C|Food and beverages,2019-01-16,18,72.93,0.0,0
SS_C|Food and beverages,2019-01-17,2,65.65,0.0,0
SS_C|Food and beverages,2019-01-19,12,48.65,0.0,0
SS_C|Food and beverages,2019-01-21,1,68.98,0.0,0
SS_C|Food and beverages,2019-01-23,16,28.86,0.0,0
SS_C|Food and beverages,2019-01-27,6,90.24,0.0,0
SS_C|Food and beverages,2019-01-30,15,98.02,0.0,0
SS_C|Food and beverages,2019-02-01,6,87.48,0.0,0
SS_C|Food and beverages,2019-02-02,9,62.91,0.0,0
SS_C|Food and beverages,2019-02-03,12,70.2,0.0,0
SS_C|Food and beverages,2019-02-05,6,47.27,0.0,0
SS_C|Food and beverages,2019-02-06,5,90.02,0.0,0
SS_C|Food and beverages,2019-02-07,6,16.48,0.0,0
SS_C|Food and beverages,2019-02-09,4,21.2,0.0,0
SS_C|Food and beverages,2019-02-11,10,89.2,0.0,0
SS_C|Food and beverages,2019-02-12,10,87.1,0.0,0
SS_C|Food and beverages,2019-02-13,2,14.87,0.0,0
SS_C|Food and beverages,2019-02-14,12,39.61,0.0,0
SS_C|Food and beverages,2019-02-17,5,71.39,0.0,0
SS_C|Food and beverages,2019-02-19,4,41.24,0.0,0
SS_C|Food and beverages,2019-02-22,1,30.41,0.0,0
SS_C|Food and beverages,2019-02-23,5,71.47,0.0,0
SS_C|Food and beverages,2019-02-25,1,48.61,0.0,0
SS_C|Food and beverages,2019-02-26,9,22.93,0.0,0
SS_C|Food and beverages,2019-02-27,8,94.47,0.0,0
SS_C|Food and beverages,2019-03-01,4,74.89,0.0,0
SS_C|Food and beverages,2019-03-04,8,98.7,0.0,0
SS_C|Food and beverages,2019-03-05,10,78.31,0.0,0
SS_C|Food and beverages,2019-03-07,2,99.79,0.0,0
SS_C|Food and beverages,2019-03-08,6,25.78,0.0,0
SS_C|Food and beverages,2019-03-09,9,98.97,0.0,0
SS_C|Food and beverages,2019-03-11,6,46.77,0.0,0
SS_C|Food and beverages,2019-03-12,11,69.3,0.0,0
SS_C|Food and beverages,2019-03-14,10,77.56,0.0,0
SS_C|Food and beverages,2019-03-16,9,87.8,0.0,0
SS_C|Food and beverages,2019-03-17,1,22.62,0.0,0
SS_C|Food and beverages,2019-03-21,6,57.29,0.0,0
SS_C|Food and beverages,2019-03-24,9,33.98,0.0,0
SS_C|Food and beverages,2019-03-25,6,39.43,0.0,0
SS_C|Food and beverages,2019-03-26,9,16.31,0.0,0
SS_C|Food and beverages,2019-03-28,7,44.99,0.0,0
SS_C|Food and beverages,2019-03-30,8,72.52,0.0,0
SS_C|Health and beauty,2019-01-01,2,62.87,0.0,0
SS_C|Health and beauty,2019-01-03,3,39.37,0.0,0
SS_C|Health and beauty,2019-01-05,7,78.89,0.0,0
SS_C|Health and beauty,2019-01-14,10,55.37,0.0,0
SS_C|Health and beauty,2019-01-15,7,81.23,0.0,0
SS_C|Health and beauty,2019-01-17,2,62.82,0.0,0
SS_C|Health and beauty,2019-01-18,1,39.42,0.0,0
SS_C|Health and beauty,2019-01-20,7,64.08,0.0,0
SS_C|Health and beauty,2019-01-21,6,99.19,0.0,0
SS_C|Health and beauty,2019-01-22,6,30.57,0.0,0
SS_C|Health and beauty,2019-01-23,12,62.89,0.0,0
SS_C|Health and beauty,2019-01-25,18,65.53,0.0,0
SS_C|Health and beauty,2019-01-26,3,33.81,0.0,0
SS_C|Health and beauty,2019-01-28,8,43.43,0.0,0
SS_C|Health and beauty,2019-01-29,1,40.35,0.0,0
SS_C|Health and beauty,2019-02-04,9,13.85,0.0,0
SS_C|Health and beauty,2019-02-05,13,75.43,0.0,0
SS_C|Health and beauty,2019-02-06,9,35.31,0.0,0
SS_C|Health and beauty,2019-02-07,10,58.95,0.0,0
SS_C|Health and beauty,2019-02-08,7,37.15,0.0,0
SS_C|Health and beauty,2019-02-09,10,84.61,0.0,0
SS_C|Health and beauty,2019-02-10,2,33.47,0.0,0
SS_C|Health and beauty,2019-02-14,2,58.32,0.0,0
SS_C|Health and beauty,2019-02-15,12,45.28,0.0,0
SS_C|Health and beauty,2019-02-16,6,47.71,0.0,0
SS_C|Health and beauty,2019-02-18,4,44.07,0.0,0
SS_C|Health and beauty,2019-02-19,8,21.8,0.0,0
SS_C|Health and beauty,2019-02-21,5,83.66,0.0,0
SS_C|Health and beauty,2019-02-24,5,10.16,0.0,0
SS_C|Health and beauty,2019-02-27,7,85.87,0.0,0
SS_C|Health and beauty,2019-03-02,7,85.6,0.0,0
SS_C|Health and beauty,2019-03-03,6,46.53,0.0,0
SS_C|Health and beauty,2019-03-05,7,65.31,0.0,0
SS_C|Health and beauty,2019-03-08,12,63.78,0.0,0
SS_C|Health and beauty,2019-03-10,10,81.95,0.0,0
SS_C|Health and beauty,2019-03-11,7,29.67,0.0,0
SS_C|Health and beauty,2019-03-12,4,41.5,0.0,0
SS_C|Health and beauty,2019-03-16,2,15.37,0.0,0
SS_C|Health and beauty,2019-03-19,4,66.14,0.0,0
SS_C|Health and beauty,2019-03-23,8,54.92,0.0,0
SS_C|Health and beauty,2019-03-26,2,43.7,0.0,0
SS_C|Health and beauty,2019-03-30,6,70.21,0.0,0
SS_C|Home and lifestyle,2019-01-07,10,21.82,0.0,0
SS_C|Home and lifestyle,2019-01-08,7,49.75,0.0,0
SS_C|Home and lifestyle,2019-01-09,10,15.8,0.0,0
SS_C|Home and lifestyle,2019-01-12,10,97.5,0.0,0
SS_C|Home and lifestyle,2019-01-16,10,95.58,0.0,0
SS_C|Home and lifestyle,2019-01-19,1,88.61,0.0,0
SS_C|Home and lifestyle,2019-01-20,8,89.25,0.0,0
SS_C|Home and lifestyle,2019-01-22,5,39.39,0.0,0
SS_C|Home and lifestyle,2019-01-23,10,69.21,0.0,0
SS_C|Home and lifestyle,2019-01-24,4,79.51,0.0,0
SS_C|Home and lifestyle,2019-01-27,9,34.28,0.0,0
SS_C|Home and lifestyle,2019-01-28,4,69.81,0.0,0
SS_C|Home and lifestyle,2019-01-30,6,12.6,0.0,0
SS_C|Home and lifestyle,2019-02-01,9,80.79,0.0,0
SS_C|Home and lifestyle,2019-02-02,2,56.11,0.0,0
SS_C|Home and lifestyle,2019-02-04,1,13.98,0.0,0
SS_C|Home and lifestyle,2019-02-06,5,35.81,0.0,0
SS_C|Home and lifestyle,2019-02-07,7,16.67,0.0,0
SS_C|Home and lifestyle,2019-02-09,6,15.95,0.0,0
SS_C|Home and lifestyle,2019-02-11,5,86.69,0.0,0
SS_C|Home and lifestyle,2019-02-20,1,86.27,0.0,0
SS_C|Home and lifestyle,2019-02-22,2,12.73,0.0,0
SS_C|Home and lifestyle,2019-02-24,16,66.87,0.0,0
SS_C|Home and lifestyle,2019-03-03,8,44.01,0.0,0
SS_C|Home and lifestyle,2019-03-05,10,12.12,0.0,0
SS_C|Home and lifestyle,2019-03-06,1,37.0,0.0,0
SS_C|Home and lifestyle,2019-03-10,9,35.79,0.0,0
SS_C|Home and lifestyle,2019-03-12,4,46.22,0.0,0
SS_C|Home and lifestyle,2019-03-13,8,63.91,0.0,0
SS_C|Home and lifestyle,2019-03-14,10,56.25,0.0,0
SS_C|Home and lifestyle,2019-03-15,8,65.26,0.0,0
SS_C|Home and lifestyle,2019-03-18,10,28.53,0.0,0
SS_C|Home and lifestyle,2019-03-19,4,75.53,0.0,0
SS_C|Home and lifestyle,2019-03-20,6,83.17,0.0,0
SS_C|Home and lifestyle,2019-03-23,14,68.4,0.0,0
SS_C|Home and lifestyle,2019-03-24,5,77.68,0.0,0
SS_C|Sports and travel,2019-01-01,16,34.07,0.0,0
SS_C|Sports and travel,2019-01-02,8,31.67,0.0,0
SS_C|Sports and travel,2019-01-07,1,68.12,0.0,0
SS_C|Sports and travel,2019-01-09,10,95.44,0.0,0
SS_C|Sports and travel,2019-01-10,7,83.14,0.0,0
SS_C|Sports and travel,2019-01-11,2,87.16,0.0,0
SS_C|Sports and travel,2019-01-12,7,57.12,0.0,0
SS_C|Sports and travel,2019-01-16,9,16.77,0.0,0
SS_C|Sports and travel,2019-01-17,5,71.92,0.0,0
SS_C|Sports and travel,2019-01-18,9,90.63,0.0,0
SS_C|Sports and travel,2019-01-19,1,80.93,0.0,0
SS_C|Sports and travel,2019-01-20,4,82.93,0.0,0
SS_C|Sports and travel,2019-01-23,10,89.8,0.0,0
SS_C|Sports and travel,2019-01-25,9,70.19,0.0,0
SS_C|Sports and travel,2019-01-26,10,44.86,0.0,0
SS_C|Sports and travel,2019-01-27,10,14.36,0.0,0
SS_C|Sports and travel,2019-01-28,8,80.97,0.0,0
SS_C|Sports and travel,2019-01-29,6,19.15,0.0,0
SS_C|Sports and travel,2019-01-30,3,58.39,0.0,0
SS_C|Sports and travel,2019-01-31,9,23.75,0.0,0
SS_C|Sports and travel,2019-02-03,14,56.36,0.0,0
SS_C|Sports and travel,2019-02-07,1,10.17,0.0,0
SS_C|Sports and travel,2019-02-08,5,64.97,0.0,0
SS_C|Sports and travel,2019-02-15,3,24.74,0.0,0
SS_C|Sports and travel,2019-02-17,16,55.99,0.0,0
SS_C|Sports and travel,2019-02-21,2,98.8,0.0,0
SS_C|Sports and travel,2019-02-22,7,95.49,0.0,0
SS_C|Sports and travel,2019-02-23,7,58.39,0.0,0
SS_C|Sports and travel,2019-03-02,19,57.48,0.0,0
SS_C|Sports and travel,2019-03-05,7,83.06,0.0,0
SS_C|Sports and travel,2019-03-09,5,48.91,0.0,0
SS_C|Sports and travel,2019-03-11,7,34.56,0.0,0
SS_C|Sports and travel,2019-03-13,2,72.88,0.0,0
SS_C|Sports and travel,2019-03-14,7,36.31,0.0,0
SS_C|Sports and travel,2019-03-19,9,99.24,0.0,0
SS_C|Sports and travel,2019-03-20,5,25.25,0.0,0
SS_C|Sports and travel,2019-03-24,5,14.7,0.0,0
